input_text,vibe_label
"Categories: Seafood, Restaurants, Hawaiian, American (New), Breakfast & Brunch | Review: I was quite disappointed with the food. My husband and I came here for a romantic dinner. The location is stunning. Right next to the beach and views are amazing. I ordered a blood orange margarita and it didn't taste right. I asked them to put some additional triple spec in it and when they brought it back it tasted like water. I didn't even drink half of it. I ordered the ahi tuna with wonton chips off the happy hour menu. The tuna was good but the wonton chips were not crispy at all! Tasted stale. I asked them about it and the waiter said that they are room temperature and that's how they come! We then ordered a brownie sundae. How could you get this wrong? Brown was crunchy and not fudgey and ice cream tasted more like ice milk. My husband got the steak and he said it was ok. I know I won't go back here. Service was a bit slow too.",upscale
"Categories: Food, Breakfast & Brunch, Bakeries, Restaurants, Coffee & Tea | Review: The best brunch place in Santa Barbara! If you are in the area, you HAVE TO try this place!

I don't even know where to begin. Every thing on the menu tastes sooo good. So if anything on the menu sounds appealing to you, chances are it will taste amazing. 

Recommendations: 
-THE KAHULA BANANA FRENCH TOAST: every bite melts in your mouth, it's so soft and fresh... I wish I could eat this every day haha. 
-Any of the egg benedicts! They come with potatoes and a small bowl of mixed fruits.",study_spot
"Categories: Specialty Food, Health Markets, Restaurants, Gluten-Free, Bakeries, Coffee & Tea, Desserts, Breakfast & Brunch, Food | Review: Wow!!!  Stumbled upon this cute bakery while shopping.  Having Celiac is difficult and it's even more difficult to find something sweet and savory that fits my dietary needs.   I got loaves of bread to go and will likely regret not buying more.  While there, I got 1/2 a grilled cheese with turkey and a slice of cake.  My friend got half a Turkey sandwich with pumpkin soup.  She also got a piece of lemon cheesecake to go.  All of it was amazing!!!",study_spot
"Categories: Arts & Entertainment, Food, Bars, Nightlife, Wine Bars, Wineries, Wine Tasting Room | Review: We were suggested by Martin Brown @ Kalyra to pop in here and were glad we did.  (When we originally passed it, we didn't even realize it was a tasting room at the time.)  Apparently, this concept was a combination of different vintners coming together and they have done a great job in what they do.  The wine pourer was friendly and, although it was strangely unpacked (It was a Friday and there were also only a handful of people that entered Kalyra while we were there earlier), we definitely can see this place as a hit.

Bottom Line - Another fun spot to hit when in the ""funk zone""/on the urban wine trail. =)",trendy
"Categories: Coffee & Tea, Food, Desserts, Turkish, Restaurants, Bakeries | Review: Avoid unless nothing else is open and you need a dessert to address a cravings emergency . 

Growing up I ran into three types of halwais (dessert makers) - 1. Delightful folks with great product, 
2. People with bad attitude but outstanding product (think Soup Nazi from Seinfeld), and,
3. Staff with lousy attitude and a product you can get elsewhere. 

Lokum falls in the last category. If you are craving for a dessert late in the evening, you could go there as they are open late. The lokums and baklava weren't too bad but the pistachio in lokum was bit rancid.

I should add some context about why I felt unwelcome by the staff/owner.  I had entered the shop from the rear entrance after asking a staff/worker if that was ok. Once they said fine, I just walked up to the counter without realizing that the alley led me to the wrong side of the counter given the shop's layout. I was dressed down by the grumpy young bearded guy for the mistake. He didn't care to apologize after I explained that it wasn't an intentional invasion of his counter space ‍ . We just moved on to ""business"" .  Then he was miffed again at enquiry about taking a warmed kunefei. I realize that it can be an extra step to transfer it from the pan to a box but I have taken Kunefei to go at restaurants before.  The guy seemed to act as if the process in his shop is universal. 

Anyway if their product was similar to Karolay Gulluoglay, I might have considered going back.  But, it's not worth spoiling my day by visiting these guys who have a product you can get at non fancy bakeries.",study_spot
"Categories: Tapas/Small Plates, Restaurants, Comfort Food | Review: Yummy apps all fried up and ready to be devoured. I love this place- really great cocktail menu, inexpensive, wide open restaurant, can accommodate large dinner parties. Mac n cheese is delicious and grilled cheese w bacon is also to die. Really friendly staff too!",date_night
"Categories: Modern European, Nightlife, Bars, Restaurants, Bakeries, Wine Bars, Food, Scandinavian, Breakfast & Brunch | Review: Let me start off by saying that Alex is an amazing server. We came to brunch here with my kids and siblings on New Years Eve after a 2 hour drive. 
I am glad to say that my family and I were extremely satisfied. Food and service was great!!",family_friendly
"Categories: Restaurants, Breakfast & Brunch, American (Traditional), American (New), Southern | Review: This place is absolutely fantastic for breakfast/brunch. Service is great as well. I had the smoked bacon spinach smoked Gouda scramble. Everything very fresh. Was delicious. I highly recommend it.",family_friendly
"Categories: Restaurants, Vegetarian, Salad, Coffee & Tea, Tex-Mex, American (Traditional), Burgers, Food, Sandwiches, Mexican, Juice Bars & Smoothies | Review: Yummy food, and always nice to find vegan options on the menu that are tasty! Fresh ingredients, friendly staff and great patio!",study_spot
"Categories: Italian, Restaurants | Review: I was taken out to this restaurant for a date, so I'm already biased in this review. 
The atmosphere was whimsical with the outside patio lighting and candles on the tables. My date and I had the option of a booth or table and we chose a table. I looked at all of the booths, and there were 3 booths each occupied with a couple sitting side by side. I wish I took a pic because it was so romantic. 
For the the food, I ordered the Eggplant Genovese which was an excellent choice. I can't go into great detail about it, by I wasn't disappointed.
Given that I don't know the Santa Barbara area very well, I'd definitely come back to this Italian restaurant.",date_night
"Categories: Bars, Mediterranean, Burgers, Restaurants, Gastropubs, Nightlife, Whiskey Bars, Cocktail Bars | Review: This an amazing place just off of state. Real middle eastern food, best you can have in CA!!",late_night
"Categories: Seafood, Venues & Event Spaces, Cocktail Bars, Restaurants, Nightlife, Breakfast & Brunch, American (Traditional), Event Planning & Services, Bars, American (New) | Review: Really fun new location. Had a simple lunch (ahi poke) and a glass of wine. Pleasant staff and nice atmosphere. Looking forward to visiting again.",date_night
"Categories: Breakfast & Brunch, Venues & Event Spaces, Peruvian, Event Planning & Services, Bars, Nightlife, Latin American, Restaurants, Cocktail Bars, Seafood, Tapas/Small Plates, Mexican | Review: As a long time local, I was beginning to think this location was a curse for restaurants. It's kind of off the beaten path, etc..... Well that was just the excuse I made for the previously subpar restaurants that have inhabited this space.

The food is excellent. We tried several things off the menu and there wasn't one thing out of six we didn't LOVE!! We agreed the ceviche trio was hands down THE BEST thing. 

However on a return visit we discovered they don't offer it as a lunch item. In fact a lot of the star items that we ordered on our dinner visit weren't available for lunch. 

The service was pretty bad all three times we've been. If it wasn't for the delectable dinner menu items, we probably wouldn't have been back.

However, the outside patio ambiance made up for our novice servers. BUT..... This place isn't cheap, so they need teach their team some solid service skills. But if you're not in a hurry, this place is a gem. The turtle pond is a bonus. 

I'll be back for dinner when I have an evening to linger and I'm in no rush. also, I'm a tapas style love. I don't like big portions. My favorite thing about this place is that the items are designed for sharing. They are small but substantial, and allow you to order a lot of different things to share with your dinner companions. Most plates are ideal for a party or family of four. 

Sitting on the patio almost transports you to another time and place..... For locals looking for an easy getaway from a busy life..... I highly recommend this place. Bring friends. Drink margaritas. Don't be in a hurry.",date_night
"Categories: Steakhouses, Cafes, American (Traditional), Seafood, Breakfast & Brunch, Restaurants, Sandwiches | Review: Left a ton to be desired, showed up at the bar, Offered a drink after 5 mins of being here. Finished the drink and once the bartender showed up to ask me how it was, I was finally able to inquire about food. This was about 20-25 mins into sitting at the bar. Finally got the food, never asked how it was until I finished it. Then sat around for another 15 mins after my food and last drink where clearly done to even get a check. Save the time and energy and go to Jack in the Box, better service and you won't pay a ton. Surprised this place has lasted since 1928. I wish I could tell you the restaurant was full and he was slammed but maybe half full and the time I was waiting for the check, I was the only one at the bar.",study_spot
"Categories: Seafood, Venues & Event Spaces, Cocktail Bars, Restaurants, Nightlife, Breakfast & Brunch, American (Traditional), Event Planning & Services, Bars, American (New) | Review: Only been there twice...tonight and nearly a year ago when they first opened...food is very good.... service awesome....Eric was our server a yr ago and tonight......he remembered me :)......best thing about tonight was Eric.....lovely smiling face friendly manner very professional.    We will be back soon.....only if Eric is our server......Connie from Sicily :)",date_night
"Categories: Restaurants, Italian | Review: This restaurant came highly recommended by a friend who travel a lot.  Once again, he nailed it.

Just off the beaten path of State street, this quaint restaurant proved to be worth every penny.  With an award winning wine list, this Italian style eatery was exceptional in every way.  All waitstaff had genuine Italian accents and paid attention to every detail.  The good was fresh, flavorful and prepared to perfection.  The beef tenderloin on a potato tart was excellent with good sized portions.   

At the waiters suggestion.  We had chocolate banana pudding for dessert, which was more like a cake.  It melted in our mouths and is a Chocolate lovers dream.  

Start to finish a fantastic experience for two with one glass of wine. $130 but worth it",date_night
"Categories: Restaurants, American (New), Delis, Breakfast & Brunch, Tapas/Small Plates, Cafes | Review: We were there for their very first night of dinner service. People didn't know they were open for dinner so it was not crowded, but they had a full complement of staff.
Their staff is friendly and attentive and we swapped good hiking locations.
I had the Roasted Organic Chicken with harvest risoni, (like rissoto meets rice-a-roni in  a good way), and green olive salsa verde. The chicken was tender and delicious, but an enormous portion. Even with Chinese style sharing with my table mates I still took home a doggie box.
The menu looked delicious and I wanted to try lots of dishes, but alas my seat mates all ordered the braised short ribs, roasted carrots,soft polenta, arugula and truffled pecorino dish. The meat was packed with flavors and fall off the bone tender. I loved the polenta, carrots and all.
Nice desserts too. We were helpless to resist the flourless chocolate cake with whipped cream, not too sweet to counterpoint the sinful cake.
I liked the ambient lighting, the soft warm faux walls and high old world ceilings. I'll go again.",upscale
"Categories: Bars, Wine Bars, Beer Bar, Wineries, Food, Wine Tasting Room, Nightlife, Arts & Entertainment, Cideries | Review: My new favorite place!! I love cider so I was super excited to hear about this place. The staff was really friendly and fun. They gave us awesome recommendations and even let us taste a few ciders that were new and not even on the menu yet. They have a really nice variety of ciders to try and usually have a food truck if you're hungry. 

Would definitely recommend it!",late_night
"Categories: Breakfast & Brunch, Restaurants, Mexican, American (Traditional) | Review: One of my favorite places for breakfast! This used to be located in the bowling alley on Calle Real now Zodos. The food is always great and served with a smile. Yes its busy but that is because its good!",family_friendly
"Categories: American (New), Pizza, Pubs, Nightlife, Bars, Restaurants, American (Traditional), Breakfast & Brunch, Beer Bar | Review: The atmosphere here was cozy and nice! Staff was friendly. Came here on a Wednesday night to have some dinner with friends. I got the ricotta pizza with chicken and a house salad. Pizza was flavorful and cheesy. The salad was good and a good sized portion. The Brussels sprouts were good too! Tasted a little bitter but they were ok.",family_friendly
"Categories: Beer Bar, Sports Bars, Pubs, Bars, Restaurants, Cocktail Bars, Gastropubs, Nightlife, Tapas Bars | Review: I was looking for a nice spot downtown to watch a game with good food and a good beer selection. The food and drinks were great but what was even better was the service. Every employee was super friendly and helpful and made for a great time!",trendy
"Categories: American (New), Pizza, Pubs, Nightlife, Bars, Restaurants, American (Traditional), Breakfast & Brunch, Beer Bar | Review: Great vibe with excellent staff. I came here based on some of the reviews and had my mind made up on what to order before I showed up. I decided to have a light dinner of appetizers and beer; and I ended up leaving pretty full and happy without breaking the bank.

I'd definitely recommend the Brussels sprouts; they're cooked with onions and bacon for an amazing flavor. Even though the wings were tasty, I'd skip them next time because I'd question the birds they got them from due to the size and the ranch dressing seemed thinned out. Don't get me wrong; they were good, just not the best deal on the menu.",family_friendly
"Categories: Mexican, Restaurants, Fast Food | Review: It's Chipotle. You know what you're walking into. Personally, I like the chicken bowl with tortilla on the side. The line moves quickly and overall it's worth it since it's under $10",casual_hangout
"Categories: Restaurants, Asian Fusion, Breakfast & Brunch, American (Traditional) | Review: Cute hole in the wall diner. You can order eggs n hash, meaty omelets and even ramen for breakfast! I order the green chili omelet with hash browns and toast. Cant go wrong. Huge Chunks of green chilis. Pretty standard issue breakfast food. Very clean and organized inside. Very sanitary in the kitchen which you can view from your table.",family_friendly
"Categories: Cocktail Bars, Fish & Chips, Nightlife, Seafood, Restaurants, Bars | Review: We keep coming back.  Must visit restaurant when we are in Santa Barbara.  Great service. And friendly wait staff.  Quick to service and they check back frequently.   I had blackened sea bass.  Absolutely great!! And great coleslaw. Along with their clam chowder.  Great Place.  I don't think you can go wrong here",trendy
"Categories: Bars, Tapas/Small Plates, Japanese, Nightlife, Restaurants, Sushi Bars, Cocktail Bars, Asian Fusion | Review: Excellent food and amazing drinks. Place is always busy so try and call in advance! The door host Leyla was super accommodating and helped us get a table. Obviously a very high volume resturaunt so try and be aware when ordering food!",date_night
"Categories: Restaurants, Nightlife, Mexican, Bars, Cocktail Bars | Review: This restaurant, hands down, has the best complimentary chips and salsa I've ever had. This alone would make me want to come back! The green salsa is surprisingly creamy yet still hot. I'm still thinking about the chips as I write this post. 

The tacos de camaron were amazing as well. The shrimp included in the tacos were almost the size of my palm!! They were very generous with the amount of shrimp per taco too. The rice was alright--definitely not the highlight of the show but did it's job.

The taquitos de pato en mole coloradito was (duck taquitos with mole) was definitely interesting. The duck was shredded and fried into taquitos, and the mole was slightly bitter. I'm glad we were able to try this but I'm not sure if we'll reorder again.

The esquites Mexicanos was delicious. The corn was perfectly seasoned with cojita cheese and sour cream. Definitely the fanciest esquites I've had. 

Overall a great experience! The food was satisfying and the service was friendly. I'd recommend coming while the sun is about to set so you can enjoy your meal with a beautiful view.",trendy
"Categories: Seafood, Venues & Event Spaces, Cocktail Bars, Restaurants, Nightlife, Breakfast & Brunch, American (Traditional), Event Planning & Services, Bars, American (New) | Review: During these COVID times we are eating on sidewalks of busy street and patios being set up on side streets. This should be a red flag during normal times but right now, somehow this place pulls it off and makes it still seem warm and inviting. We had a reservation for 8. Arrived a few minutes early and checked in. This place was busy, 90 minute wait if you didn't have a reservation. We were seated within 10 minutes. We were seated on the side of the building, on a side street, that was roped off. The makeshift patio had large flower pots and patio heaters.  The lighting was perfect. 
We stated with oyster on a half shell and calamari fritti 6 oysters 2 types of oysters. The oysters were really good. The calamari was good, it probably could have used 30 seconds more in the fryer. I like mine with more crunch, but the calamari was seasoned perfectly and the aioli was really good. 
My daughter had the fisherman's platter. Whitefish, shrimp and scallops served with fries and coleslaw. She loved it. Her friend had the lobster Mac and Cheese. It was the bomb. The top had a toasty panko crust, the Mac and Cheese remained creamy underneath. A really solid dish. I had the lobster roll with chips. The roll was amazing. Nice big chunks of lobster and bread. It was really good, the bread was soft but held up to the lobster. The sandwich had a ton of lobster. 
Overall a great experience. Would definitely recommend to everyone. They have a burger, steaks and chicken on the menu for the non fish eaters.",upscale
"Categories: Bakeries, Cafes, Coffee & Tea, Food, Desserts, Breakfast & Brunch, Restaurants | Review: The earth cake (Gluten Free) was phenomenal! Would come back to this place just for that. Also nice Ambience -- very laid back and chilled. Came here for brunch on a Sunday morning and was very pleased. :)",study_spot
"Categories: Restaurants, Burgers, American (Traditional), Breakfast & Brunch, Diners | Review: Living in Goleta there are not a lot of places for a decent breakfast and often times we end up driving into Santa Barbara. I had seen Alphie's many times while driving through Old Town. I figured I would try it. We ordered the #21 omelette with spinach, mushrooms, and jack cheese. It was TERRIBLE. They obviously do not care about the quality of ingredients. The spinach was from frozen. There was no seasoning or thought given to the flavor. The reviews on Yelp said to try the biscuits and gravy. Apparently these people have never had good gravy. The gravy was gummy and tasted like raw flour, as if it was from a mix. On top of this all, the service was not great. We will never be back here again",family_friendly
"Categories: Cocktail Bars, Fish & Chips, Nightlife, Seafood, Restaurants, Bars | Review: As a first time visitor to Santa Barbara, this was a great place to start our trip! The view is incredible, and the food and service were also fantastic! Ryan was a great bartender and gave us so many great suggestions. The  clam chowder rivals the chowder in New England! Definitely check it out!!",trendy
"Categories: Wineries, Food, Breweries, Nightlife, Bars, Arts & Entertainment, Champagne Bars, Pubs, American (New), Brewpubs, Restaurants | Review: Happened upon this place while vacationing in SB.  Great food and beers...we'll be back.",trendy
"Categories: Bars, Wine Bars, Beer Bar, Wineries, Food, Wine Tasting Room, Nightlife, Arts & Entertainment, Cideries | Review: Really stoked that cider is becoming a thing in this town now, and This place really knows how to bring it!! AND all their ciders are 100% Gluten Free!

SB Cider Co, while a little hard to find and even harder to find parking for (at least in the current construction times), is totally worth the drive, walk, park, run, squadle... They have multiple different flavors and variations of ciders, from IPA style to sweet apple mead and berries. 

In the times I've visited I've tried pretty much everything they have on their current menu and my absolute favorites have been the Homemade Apple Pie and the Hoppy Ending which taste just as they sound! The names are all adult jokes and the hidden messages around the shop will make you giggle.

They have a wide variety of games for guests to enjoy, adorably rustic decor, a beautiful logo and products branded with it for sale, and dimmed lighting that makes for a calmer, more sentimental vibe. The owners are hilarious and down to earth people who are always there and can answer any and all questions you may have.

I will definitely be back to try more flavors as they release them, view some live music performances, attend a food pairing with food trucks as they do some weekends, and visit with the awesome owners. Hope you give them a shot and welcome them to the neighborhood soon!",date_night
"Categories: Health Markets, Coffee & Tea, Ice Cream & Frozen Yogurt, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch, Food, American (New), Specialty Food | Review: So yeah, this place lives up to all the yelp hype. Super tasty and I was able to get my coffee fix next door while I waited for my bowl. Going back the next two days I'm in here town it's that good.",family_friendly
"Categories: Breakfast & Brunch, American (New), Restaurants, American (Traditional), Nightlife, Bars | Review: Went there for Sunday brunch. We didn't have a reservation, but were offered a seat at the bar. What a wonderful place! Amazing food, great service, ambient atmosphere. Will definitely come back during my next visit to Santa Barbara.",family_friendly
"Categories: Lounges, Nightlife, Restaurants, Bars, Seafood, American (Traditional), Soup | Review: Came here for happy hour with my coworkers - one of the best happy hours in town. $5 appetizers, $4.50 margaritas... I'm down.

Happy hour runs from 4-8! Great place to come after work, but be warned that it is VERY crowded. My coworker got there an hour early to reserve seats and he still got bumped out by several groups of people. We got up for no more than 60 seconds to scope out other tables and lost our seats, so guard your table(s) with your LIFE! :-)

I tried the popcorn shrimp and shrimp quesadilla. Nothing mouthwatering, but not bad either. I liked that the quesadilla came with the guacamole and sour cream on the side since I like my quesadillas plain jane.

Service was great, too - our waitress was pretty on top of things. Asked me for my order the minute I walked through the door! Very attentive. We did have to flag her down for the check, but she was gracious enough to make separate checks for the people who had to leave early. She is also a doppleganger for an Olympic swimmer, so that was cool.

My favorite part of the experience was the giant aquarium near the front door. I love watching fishies!",late_night
"Categories: Bars, American (Traditional), Restaurants, Cocktail Bars, Nightlife | Review: They accept PayPal!! The food was decent.  I was really hoping the famous macaroni and cheese would blow me away and it really didn't.  It was okay, but it lacked some flavor and I can do better at home.  The facility is large and I liked that. Lots of seating and great views of the TVs for ball games.  Good craft beer selection but the ones I tried were all a bit too hoppy for me.  Overall, it was a passable lunch spot.",trendy
"Categories: Cocktail Bars, Restaurants, Bars, Tapas/Small Plates, American (New), Lounges, Seafood, Spanish, Italian, Nightlife, Mediterranean | Review: My wife and I were married on June 8th at the Santa Barbara Historic Courthouse several blocks from the restaurant. After reviewing several choices in the area, Cadiz was hands down the best choice for us. The manager, Messina, was extremely flexible with us and our plans and went far above and beyond to help us make our dreams come true. The ambiance and decor were beautiful. The drinks were strong and I dare say the chicken and steak were one of the best I've ever had! Words cannot express how grateful we are to Messina and to the staff that put so much love and care into making the evening special for us. We have plans to go back as soon as we can! Easily the best experience I've ever had at a restaurant. Huge shout out to Messina, and we hope to be back soon!",upscale
"Categories: Coffee & Tea, Food, Bakeries, Coffee Roasteries | Review: super rude & singles out ppl of color !! terrible experience w the person in charge harassing",study_spot
"Categories: Food, Acai Bowls, Bakeries, Coffee Roasteries, Desserts, Coffee & Tea | Review: I came to Carpinteria to celebrate 4th of July, being my first time here i looked up coffee shops near me, and Lucky Llama came up, the reviews were good so i decided to try it. It did not disappoint, customer service was excellent and the place feels very cozy.",study_spot
"Categories: Wine Bars, Restaurants, Gluten-Free, French, Bars, Nightlife, Creperies | Review: Exquisite and authentic French cuisine. It's away from the busy hustle and bustle of State Street, so it's not too crowded and the food is very quick. The server was very nice, and our crépe, the Savoyarde was a simple combination of eggs, brie, French greens, and prosciutto resulting in a warming rich and flavorful experience. Very very good salad came with the food as well! Can't wait to come back",late_night
"Categories: Event Planning & Services, Restaurants, Nightlife, Caterers, Italian, Bars | Review: My boyfriend and I were looking for a restaurant for dinner that had great food and a good vibe. A local recommended we try Chase. Unfortunately, Chase was the complete opposite of what we were looking for. Our server was neither friendly or attentive, the manager was busy chatting it up with some friends and playing on his phone the entire two hours we were at the restaurant. I ordered the shrimp piccata, and it was one of the worst meals I've ever had. The pasta tasted like plastic and the sauce had to have been from a can. I would not recommend this place for more than a quick drink at the bar.",late_night
"Categories: Delis, Gluten-Free, Fast Food, Salad, Sandwiches, Restaurants | Review: They have great quality sandwiches and soups.  Never been disappointed by anything on the menu.  Always fresh.  Have met the owner at both locations and he has been friendly and accommodating.  
They're very fastidious about making sure a gluten free sandwich is really gluten free - different cutting boards and new gloves.  
Love the pickled popcorn.",casual_hangout
"Categories: Nightlife, Restaurants, Steakhouses, Bars | Review: I had dinner there 3/31/21 sat outside had the rib dinner truly a great dinner at reasonable prices. Had the best service I have had in a very long time. The waitress was very attentive and didn't even have to ask for a refill on my drink. I would recommend this place to anyone looking to have a great dinner out.",late_night
"Categories: Italian, American (New), Restaurants | Review: What other craft restaurants want to be when they grow up. All aces.

With reservations made (highly suggested) we arrived to a packed house of a mix of your usual Santa Barara suspects. ALl walks of life with many in their 40s-60s but hip. These are not borring grandparents and fit right in with 30 Somethings. While you don't need to dress to impress, this is not a shorts, tank top and flops. Put some effort into your denim ensamble. 

We arrived a bit early to check out the bar and decided to skip the table and eat right there. Kyle and Jodie took fantastic care of us recommending wine tastings and more. After discussing the distinctive, micro distilled alchy bottles, our bar keep took us on a tasting of Hophead vodka and Don Julio 70. Both outstanding. This is service on the rocks, over the top.

While I had my eyes set on the lasagna, sadly, they were out. With all fresh and locally obtained ingredients, sometimes it just donen't work out. Next on the list was the Tagliatelle, reved by Jodie across the marble but when I found the Whole Fish was  Branzino, there was no looking forward. That paired with Brussels sprouts and I had my Main picked out. To start, I'm all in for the Porchetta di Testa. The results were very good. The Porchetta di Testa was a mouth watering crab cake side puck o love. Bravo Jason. The fish was very good. Don't get me wrong, it was very good but did not stand up to Justin over at Julienne. The sprouts were served in a little, cast iron skillet and melted in my mouth. Certainly a re-eat.

What did she order? A Chopped salad and the Shrimp pizza. Both were delicious but I thing my choices were more exciting.

To rap this up, Anchor is a top restaurant sitting pretty with just a few Santa Barbara elite. You will want to keep coming back...just like me. The cost of admission is what you make it. There are less expensive options on the menu but you'll want to eat high on the hog. I'm told the Pork Belly Sandwich is must at lunch. I'm sold.",upscale
"Categories: Korean, Restaurants, American (New), Mexican, Tacos, Nightlife, Fast Food, Bars | Review: This is a great hidden restaurant!!  The tacos are delicious.  So much flavor!!!  The ahi poke is amazing!!!  Totally recommend this place!!",casual_hangout
"Categories: Irish Pub, Nightlife, Bars, Pubs | Review: ""Maybe this isn't the bar for you"" - the bartender 
""That's funny.. you're playing Lindy Hop & Swing music so I assumed this was a place with courtesy and class.. did I get that wrong?"" - me

""Can I get a straw?"" - me
""Straws are illegal in California."" - the bartender 
""That's funny because every other place in California you can give me a straw if I ask for it."" - me
""Yeah well that's what it is."" - bartender 


The Bartender here on Saturday night was surprisingly rude. Doesn't deserve any tips and apparently doesn't like repeat business.",late_night
"Categories: Restaurants, Cafes, Breakfast & Brunch, Bakeries, Food | Review: I don't usually review but I'm pretty hangry and after 45 minutes and $30 for 2 salads DO NOT EAT HERE! They were way overstaffed and my $15 salad was a pile of yellow romaine lettuce missing avo with bland dressing (and skimpy with other toppings) . With so many awesome options for salads and sandwiches in this town, save your money and go someplace else!",study_spot
"Categories: Cafes, Restaurants, Sandwiches, Chicken Shop, Salad, American (New), Burgers, Breakfast & Brunch | Review: Great place for a quick and healthy lunch/dinner. I saw an ad in our hotel guide book and decided to give them a try. I ordered their burger and my travel companion ordered a pasta dish. Both of us were quite satisfied with our plates and knowing how many calories we were consuming didn't leave us with a guilty conscience.If I lived in Santa Barbara (I'm in NorCal) I'd eat at this place quite often. It's very easy on the wallet and the dishes are pretty tasty, filling and not as expensive as other eateries in the area.",casual_hangout
"Categories: Cocktail Bars, Farmers Market, Tapas Bars, Food, Desserts, Nightlife, Asian Fusion, Restaurants, Tapas/Small Plates, Bars, Indonesian | Review: Highly highly recommend this place. Your taste palettes will thank you. My favorite was the crispy duck salad but the wings are some of the best wings I have ever had. For a little table munchie the chips were really yummy and super light. You will want to order a few things because the plates are for sharing. But that's what I love about this place is you can order a bunch of different things and have fun with your meal! Once again definitely a must try here in Santa Barbara!!!!!!!",trendy
"Categories: Cocktail Bars, Fish & Chips, Nightlife, Seafood, Restaurants, Bars | Review: We arrived Monday around 8pm and seated right away. Place can get busy so expect to see wait staff running around; little too fast.Nice cold beers... Order was easy. Grilled sword fish; lack of seasoning and not cooked well in the middle as cut was little thick maybe 2 1/2 inc. lots of cole slaw and pilaf rice was ok (i almost liked the rice but little dry), fish and chips; beer batter was good but missing the fish inside; i was expecting little more fish... lots of cole slaw again and too much chips. Ceviche was too big; red snapper was okay in there; seems like they make a lot of these as it was like mash . Service was attentive, bus boys were nice kids, ambiance was good. Food gets 3 stars..",date_night
"Categories: Breakfast & Brunch, Restaurants, Mexican, American (Traditional) | Review: Yum! We had the huevos rancheros and Joe's omelet and both were so delicious. The side of chorizo was amazing.",family_friendly
"Categories: Cocktail Bars, Farmers Market, Tapas Bars, Food, Desserts, Nightlife, Asian Fusion, Restaurants, Tapas/Small Plates, Bars, Indonesian | Review: Great food. Great drinks. Great place..... 
Or was.....
Need to preface that I've been here many times on many occasions including renting out their back patio for my birthday!!! I'm absolutely shocked at the service- or lack there of- from a recent visit. I found myself arguing with a hostess and a waitress about the seating availability (both of which not on the same page) to start. After finally convincing them to seat us (four people, at 7:30 on a Wednesday night) we sat for 20 minutes with ZERO contact from any of the severs. NONE. 
The decision was unanimous at the table to leave and as we did I handed the menus to the server and ""thanked her"". She was oblivious to the entire thing. 
Get your shit together guys. That was embarrassing",date_night
"Categories: Cocktail Bars, Lounges, Nightlife, Bars | Review: Best cocktails I've ever tried. If you love cocktails The Good Lion is the best place you can find in Santa Barbara. The only problem is that the place itself is small so we don't go there more than 4 people. 
They also can make great cocktails (not from the menu) based on what kind of cocktails and alcohol you like. Feels like they really know what they are doing! Drink cocktails and enjoy",late_night
"Categories: Restaurants, Bars, Caterers, Mexican, Salad, Event Planning & Services, Desserts, Food, Nightlife | Review: Average Mexican food.  Had a carnitas burrito, and it was amazingly small, half of the typical size of most places.  Meat was more just basic pork than the expected blend of soft plus crunchy diversity expected in carnitas style pork.",late_night
"Categories: Delis, Gluten-Free, Fast Food, Salad, Sandwiches, Restaurants | Review: This place is on an poppin in downtown Santa Barbara and we came at the right time before the line behind us was out the door. I decided to make my own sandwich and got pastrami on sourdough with pickles and mustard. 

My girlfriend got the turkey club and it looked really good. With a bag of chips each, a strawberry lemonade and a classy glass bottle of coke, we took it outside and ate happily in the sun.",casual_hangout
"Categories: Nightlife, Restaurants, Steakhouses, Bars | Review: First time here and it was Wonderful!
Staff is so nice and sweet. We usually don't care about where we usually sit but because we had two sleepy toddlers the host and waitress helped to accommodate us.  The crudités and bread we were served were such a nice touch to begin with. Portions are huge here. In addition, a soup and salad and sides were served with our entree. I felt like I was eating for two people. We ordered the birdie cut and it was cooked perfectly. The scampi was marinated in wine sauce that literally melts in your mouth. 

The place looks like a bar from the outside but is N old school kind of fine dining restaurant inside. 

Our service from our waitress who has worked there for 25 years was outstanding. I believe her name was Sharie. Thanks for your great service and food. We will be back!!!",upscale
"Categories: Restaurants, Mexican | Review: A recommendation. A very good one! I hear the Gorditas are great, but I went with the adobada (adovada?) sope. Well seasoned fresh, and quality meat. A little pricey for one item with no sides or drink, portion was very nice though. They have a small salsa bar as most places should have. Small interior, seating about 10, very clean. Quick service, if I lived closer I'd come here a bit more to try the other goodies. I hear the tacos are great as well. 

Where I was raised sope is one of my fav dishes. My new home in Los Angeles county turned me on to adovada (adobada?). I don't know which is the correct spelling, I'll look it up. Since I love those two things I decided to get this combo. This version of this dish and meat prep are drastically different than what I am accustomed to, but that's not a bad thing. You won't regret eating here.",casual_hangout
"Categories: Nightlife, Bars, Cocktail Bars, Food, American (New), Desserts, Restaurants | Review: The Lark is really as good as it gets. Great atmosphere and right in the middle of the funk zone. The food was amazing. We had the cheese fritters, burrata, deviled eggs, crispy brussel sprouts and the Pork Chop and I would order them all again.",trendy
